Gene ID	Gene Name	SRR1509734	SRR1509741	SRR1509739	SRR1509737	SRR1509730	SRR1509740	SRR1509738	SRR1509733	SRR1509736	SRR1509732	SRR1509731	SRR1509735
ENSG00000148296	SURF6	1086	823	986	952	886	1017	999	1283	957	1336	1185	1205
ENSG00000148297	MED22	1518	1135	1250	1165	861	1438	1178	1973	1139	1304	1069	1679
ENSG00000148300	REXO4	853	816	919	796	610	997	791	979	701	872	757	883
ENSG00000148303	RPL7A	14655	17313	18910	14711	11501	20351	13665	19059	13313	14628	12834	16892
ENSG00000148308	GTF3C5	1449	1054	1181	1241	970	1299	1220	1828	1113	1333	1159	1468
ENSG00000148331	ASB6	504	343	445	375	342	383	418	668	389	513	439	569
ENSG00000148334	PTGES2	3088	2973	3498	2407	1818	3746	2455	3918	2411	2613	2172	3287
ENSG00000148335	NTMT1	749	518	571	610	441	584	546	843	555	604	525	772
ENSG00000148337	CIZ1	3545	3316	4308	2842	2263	4327	2901	4905	2652	3266	2770	4133
ENSG00000148339	SLC25A25	836	653	752	579	533	796	571	1024	575	708	576	935
ENSG00000148341	SH3GLB2	4208	3510	4428	3209	2512	4634	3648	5490	3435	3822	3189	4637
ENSG00000148343	MIGA2	505	259	347	283	360	374	336	646	333	463	422	561
ENSG00000148344	PTGES	88	54	100	54	46	78	54	88	48	55	38	83
ENSG00000148346	LCN2	1080	1923	2428	723	770	2561	717	1279	608	903	757	1099
ENSG00000148356	LRSAM1	343	479	576	292	254	606	328	507	334	375	298	401
ENSG00000148357	HMCN2	3	0	0	0	1	1	0	0	1	1	0	1
ENSG00000148358	GPR107	1622	1939	2413	1484	1342	2466	1536	2095	1433	1835	1612	1982
ENSG00000148362	PAXX	814	537	722	646	523	730	732	1175	704	796	679	981
ENSG00000148377	IDI2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148384	INPP5E	266	149	220	121	135	219	177	317	166	214	188	246
ENSG00000148386	LCN9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148396	SEC16A	3214	2300	3293	2318	2073	3380	2706	4262	2373	3548	2940	3983
ENSG00000148399	DPH7	477	318	402	322	272	445	382	631	329	409	328	544
ENSG00000148400	NOTCH1	635	231	350	193	235	350	251	998	231	338	290	888
ENSG00000148408	CACNA1B	0	0	0	0	0	0	0	0	1	1	0	0
ENSG00000148411	NACC2	504	329	515	427	346	506	461	666	402	540	434	572
ENSG00000148426	PROSER2	592	443	578	346	262	569	364	772	336	396	295	747
ENSG00000148429	USP6NL	1283	1189	1462	964	947	1649	991	1726	949	1237	1139	1534
ENSG00000148444	COMMD3	423	587	632	454	415	627	461	580	464	506	426	498
ENSG00000148450	MSRB2	459	694	872	423	287	824	432	582	443	424	345	564
ENSG00000148459	PDSS1	537	382	471	452	568	530	486	701	423	658	542	627
ENSG00000148468	FAM171A1	5	5	14	6	4	4	5	7	3	14	3	5
ENSG00000148481	MINDY3	555	769	892	548	513	1010	572	787	530	626	601	717
ENSG00000148482	SLC39A12	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148483	TMEM236	6	6	5	7	6	3	6	4	3	5	0	7
ENSG00000148484	RSU1	1488	1539	1847	1272	1178	1902	1355	1782	1179	1389	1207	1626
ENSG00000148488	ST8SIA6	240	316	315	217	153	420	232	282	245	232	193	274
ENSG00000148498	PARD3	1195	1297	1660	1090	898	1775	990	1437	991	1218	932	1430
ENSG00000148513	ANKRD30A	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000148516	ZEB1	2	0	1	1	1	2	2	0	0	3	1	2
ENSG00000148541	FAM13C	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000148572	NRBF2	348	351	443	248	259	435	209	431	217	295	292	421
ENSG00000148584	A1CF	0	0	0	0	0	0	1	1	0	0	1	0
ENSG00000148600	CDHR1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148602	LRIT1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148604	RGR	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148606	POLR3A	928	887	1078	814	765	1113	801	1201	744	1034	976	1082
ENSG00000148634	HERC4	1249	1307	1618	1308	1035	1629	1278	1483	1190	1469	1249	1528
ENSG00000148655	LRMDA	2	4	5	1	3	4	2	3	3	1	0	1
ENSG00000148660	CAMK2G	1157	775	1006	838	824	1040	945	1436	810	1224	1065	1244
ENSG00000148671	ADIRF	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148672	GLUD1	2075	2325	2679	2067	1728	2916	2022	2645	1925	2213	1843	2493
ENSG00000148677	ANKRD1	181	136	203	133	153	138	133	166	87	202	152	161
ENSG00000148680	HTR7	4	1	0	2	2	0	2	5	0	6	3	2
ENSG00000148688	RPP30	759	562	552	595	576	627	605	883	563	701	621	778
ENSG00000148690	FRA10AC1	212	405	484	209	138	437	189	307	165	192	175	247
ENSG00000148700	ADD3	1261	976	1164	1309	1486	1314	1325	1660	1332	1729	1653	1590
ENSG00000148702	HABP2	1	2	1	1	0	2	2	3	3	2	4	5
ENSG00000148704	VAX1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148719	DNAJB12	1189	892	1089	994	926	1244	946	1646	935	1270	1192	1357
ENSG00000148730	EIF4EBP2	3992	2620	3384	3699	3010	3790	3608	5236	3517	4534	3911	4802
ENSG00000148734	NPFFR1	2	0	0	0	0	0	0	0	0	0	1	1
ENSG00000148735	PLEKHS1	118	60	51	104	155	68	113	176	108	154	151	104
ENSG00000148737	TCF7L2	268	188	235	210	170	285	204	399	199	244	254	316
ENSG00000148773	MKI67	7009	2046	3314	5043	4880	3279	5399	9182	5007	8750	8351	10122
ENSG00000148795	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148798	INA	0	0	0	2	0	1	0	0	0	0	0	0
ENSG00000148803	FUOM	1	0	0	0	0	2	1	0	1	0	1	2
ENSG00000148814	LRRC27	157	242	291	136	118	276	146	166	138	151	131	189
ENSG00000148824	MTG1	71	24	47	33	30	39	36	93	49	57	50	74
ENSG00000148826	NKX6-2	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000148832	PAOX	19	18	25	29	14	20	20	14	15	18	11	27
ENSG00000148834	GSTO1	1581	1670	1522	1813	1264	1763	1713	1950	1664	1497	1328	1947
ENSG00000148835	TAF5	289	213	244	304	202	265	281	338	236	274	230	269
ENSG00000148840	PPRC1	1890	1330	1885	1236	1349	1946	1415	2611	1236	1983	1820	2298
ENSG00000148841	ITPRIP	183	168	223	91	95	231	108	215	91	111	79	244
ENSG00000148842	CNNM2	341	307	410	293	263	446	330	476	316	399	396	435
ENSG00000148843	PDCD11	1977	1992	2561	1653	1519	2773	1682	2728	1477	2287	2083	2313
ENSG00000148848	ADAM12	8	3	0	2	2	1	2	0	5	8	9	4
ENSG00000148908	RGS10	659	741	823	571	440	849	615	802	522	553	463	710
ENSG00000148925	BTBD10	775	961	1196	801	603	1180	755	920	672	705	657	919
ENSG00000148926	ADM	217	70	97	66	102	107	70	251	84	146	106	221
ENSG00000148935	GAS2	9	3	10	11	7	14	11	11	6	7	7	11
ENSG00000148942	SLC5A12	1	4	10	2	2	11	1	2	1	3	6	2
ENSG00000148943	LIN7C	608	581	692	582	628	729	558	777	494	699	639	766
ENSG00000148948	LRRC4C	2	0	0	0	0	0	1	0	0	1	0	0
ENSG00000148950	IMMP1L	308	315	379	327	240	365	282	358	290	240	262	338
ENSG00000148965	SAA4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148985	PGAP2	347	314	378	288	174	420	292	463	281	307	218	351
ENSG00000149016	TUT1	219	193	268	175	145	314	201	299	202	215	175	273
ENSG00000149021	SCGB1A1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000149043	SYT8	107	45	60	52	67	60	75	153	69	113	120	93
ENSG00000149050	ZNF214	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000149054	ZNF215	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149084	HSD17B12	448	565	657	485	356	760	437	607	402	497	423	539
ENSG00000149089	APIP	403	571	633	467	404	704	456	520	402	436	416	543
ENSG00000149090	PAMR1	1	1	1	4	0	0	1	4	3	1	4	3
ENSG00000149091	DGKZ	1841	1261	1660	1519	1141	1789	1502	2393	1556	1732	1522	2090
ENSG00000149100	EIF3M	4046	4494	4742	3640	3276	5336	3363	4758	3164	4014	3367	4337
ENSG00000149115	TNKS1BP1	2317	1717	2207	1956	1367	2323	1835	2826	1755	2074	1753	2419
ENSG00000149124	GLYAT	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149131	SERPING1	0	1	2	2	3	2	2	2	1	3	4	2
ENSG00000149133	OR5F1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149136	SSRP1	5982	4364	5096	4848	4117	5646	4699	7524	4530	5505	4788	6184
ENSG00000149150	SLC43A1	103	382	533	70	34	575	80	143	66	69	58	155
ENSG00000149177	PTPRJ	1862	1933	2405	1411	1271	2598	1571	2474	1364	1807	1589	2107
ENSG00000149179	C11orf49	672	700	875	585	386	819	591	852	580	600	535	737
ENSG00000149182	ARFGAP2	2823	2415	3011	2324	2038	3192	2467	3598	2248	2667	2287	3149
ENSG00000149187	CELF1	3285	2695	3744	2851	2378	3829	3033	4285	2835	3464	3429	4040
ENSG00000149196	HIKESHI	693	730	854	665	480	919	679	817	624	722	567	816
ENSG00000149201	CCDC81	17	20	41	4	11	30	7	18	13	22	11	27
ENSG00000149212	SESN3	172	322	480	173	122	405	164	178	146	186	176	197
ENSG00000149218	ENDOD1	713	660	780	615	522	850	591	815	558	707	573	820
ENSG00000149231	CCDC82	73	80	105	66	57	110	63	82	63	91	72	76
ENSG00000149243	KLHL35	80	114	137	53	52	160	54	86	70	84	94	80
ENSG00000149256	TENM4	87	100	128	71	68	130	88	123	67	93	109	128
ENSG00000149257	SERPINH1	5578	4230	4905	4064	2724	5233	3898	6707	3620	3661	3149	6526
ENSG00000149260	CAPN5	125	467	658	165	95	660	166	193	156	120	125	156
ENSG00000149262	INTS4	461	423	519	394	345	544	396	682	375	419	384	576
ENSG00000149269	PAK1	647	998	1203	637	462	1351	638	834	573	595	573	745
ENSG00000149273	RPS3	37572	43263	47399	35593	26482	47301	33667	43533	32457	33618	28597	41394
ENSG00000149289	ZC3H12C	74	71	114	41	58	102	47	105	40	89	80	86
ENSG00000149292	TTC12	242	175	193	223	177	203	197	294	217	237	217	256
ENSG00000149294	NCAM1	26	14	27	29	30	28	26	36	20	27	26	29
ENSG00000149295	DRD2	0	1	0	1	0	0	1	0	2	1	0	0
ENSG00000149300	C11orf52	1	2	2	1	1	0	0	1	2	1	0	1
ENSG00000149305	HTR3B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149308	NPAT	356	337	377	288	280	443	310	449	318	415	369	407
ENSG00000149311	ATM	340	319	480	239	207	457	267	389	241	385	330	431
ENSG00000149313	AASDHPPT	551	607	696	561	479	751	506	822	469	573	535	660
ENSG00000149328	GLB1L2	1476	1027	1224	1308	1047	1458	1207	1828	1127	1494	1278	1576
ENSG00000149346	SLX4IP	403	459	691	317	287	686	340	479	340	353	369	490
ENSG00000149357	LAMTOR1	3243	3172	3471	2713	2089	3816	2747	3955	2534	2573	2327	3614
ENSG00000149380	P4HA3	4	4	4	3	4	4	4	7	2	8	3	8
ENSG00000149403	GRIK4	1	0	2	1	0	0	0	2	0	1	0	0
ENSG00000149418	ST14	5856	4074	4874	5129	3808	5456	5017	7899	4729	5464	4430	6569
ENSG00000149428	HYOU1	8340	11339	13696	5534	4728	14865	5365	10442	4988	6584	5697	9858
ENSG00000149435	GGTLC1	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000149443	SCP2D1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149451	ADAM33	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000149452	SLC22A8	0	1	0	0	0	0	0	0	1	0	0	0
ENSG00000149474	KAT14	701	723	864	631	542	962	544	855	520	746	593	819
ENSG00000149476	TKFC	862	833	1077	747	630	1249	756	1240	738	792	696	1011
ENSG00000149480	MTA2	4420	3263	4038	3644	3501	4111	3803	5753	3355	4469	4015	5085
ENSG00000149483	TMEM138	1015	691	870	720	694	854	782	1267	678	913	858	1201
ENSG00000149485	FADS1	1677	2004	2507	1391	1192	2727	1339	2046	1297	1670	1370	1922
ENSG00000149488	TMC2	0	0	1	2	0	2	1	2	0	0	2	2
ENSG00000149489	ROM1	52	38	49	46	33	72	42	80	40	47	40	56
ENSG00000149499	EML3	654	464	567	478	324	614	491	898	539	520	483	679
ENSG00000149503	INCENP	1248	496	640	1123	954	698	1263	1832	1164	1387	1294	1521
ENSG00000149506	ZP1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149507	OOSP2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149516	MS4A3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149527	PLCH2	3	2	2	3	1	2	1	3	6	2	3	2
ENSG00000149531	FRG1BP	58	90	155	76	63	162	47	99	73	63	45	73
ENSG00000149532	CPSF7	2895	2007	2491	2011	1845	2746	2055	3843	1974	2806	2507	3374
ENSG00000149534	MS4A2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149541	B3GAT3	791	868	924	669	474	1052	728	1001	670	712	564	901
ENSG00000149547	EI24	4743	3941	4596	3865	3365	5174	3853	5878	3587	4188	3632	5292
ENSG00000149548	CCDC15	128	121	156	109	99	193	114	159	101	121	142	144
ENSG00000149554	CHEK1	1417	1156	1290	1250	1196	1483	1164	1658	1143	1427	1376	1547
ENSG00000149557	FEZ1	68	208	258	65	35	237	77	102	67	63	57	75
ENSG00000149564	ESAM	21	25	26	18	10	29	23	34	24	20	13	17
ENSG00000149571	KIRREL3	8	5	4	9	6	9	4	20	12	6	2	7
ENSG00000149573	MPZL2	2104	1533	1856	1051	1105	2034	1099	2367	983	1363	1185	2289
ENSG00000149575	SCN2B	0	0	1	0	0	0	0	0	0	0	1	0
ENSG00000149577	SIDT2	551	519	691	412	319	799	420	784	463	486	448	639
ENSG00000149582	TMEM25	104	157	167	119	59	152	118	155	107	108	112	131
ENSG00000149591	TAGLN	16	22	29	15	15	36	14	24	28	33	28	22
ENSG00000149596	JPH2	3	2	6	3	2	2	2	4	1	1	3	4
ENSG00000149599	DUSP15	18	65	71	10	8	75	13	19	15	9	14	26
ENSG00000149600	COMMD7	811	827	978	868	658	935	819	967	732	750	645	1017
ENSG00000149609	C20orf144	4	1	5	6	4	6	4	8	4	1	9	3
ENSG00000149633	KIAA1755	2	3	2	1	0	2	0	1	0	1	4	0
ENSG00000149634	SPATA25	5	2	1	1	1	1	1	3	2	2	1	0
ENSG00000149635	OCSTAMP	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149636	DSN1	1066	865	913	1021	743	1028	989	1304	862	1096	874	1361
ENSG00000149639	SOGA1	1644	1134	1675	1221	1148	1606	1535	2400	1420	1753	1706	2029
ENSG00000149646	CNBD2	2	0	3	7	1	3	1	3	4	2	5	2
ENSG00000149651	SPINT4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149654	CDH22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149656	LINC00266-1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149657	LSM14B	2410	2163	2514	1941	1540	2627	1958	2795	1816	2176	1869	2439
ENSG00000149658	YTHDF1	2981	2426	2934	2381	2157	3229	2318	3856	2155	3036	2516	3308
ENSG00000149679	CABLES2	1030	745	905	927	608	942	975	1336	879	909	848	1281
ENSG00000149716	LTO1	403	349	415	313	370	416	330	480	297	509	426	399
ENSG00000149735	GPHA2	2	2	2	0	0	1	0	2	1	2	1	2
ENSG00000149742	SLC22A9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000149743	TRPT1	405	403	506	337	235	535	408	593	404	354	287	476
ENSG00000149761	NUDT22	319	246	323	228	138	374	275	364	278	202	200	351
ENSG00000149781	FERMT3	4	3	8	4	2	3	7	4	8	6	7	6
ENSG00000149782	PLCB3	776	619	782	722	436	800	761	1102	740	673	549	964
ENSG00000149792	MRPL49	2134	1597	1892	1956	1585	2034	2010	2374	1859	2031	1690	2469
ENSG00000149798	CDC42EP2	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000149806	FAU	5416	5591	6519	5107	3937	6712	5119	6834	4995	5122	4469	6707
ENSG00000149809	TM7SF2	785	747	859	797	477	969	865	992	776	733	650	878
ENSG00000149823	VPS51	1182	935	1209	1047	783	1336	1101	1758	1114	1086	936	1422
ENSG00000149922	TBX6	31	32	37	24	17	53	24	36	24	20	22	25
ENSG00000149923	PPP4C	3812	2996	3470	3545	2664	3757	3605	4934	3352	3398	2903	4697
ENSG00000149925	ALDOA	451	289	405	230	136	413	319	529	308	254	229	443
ENSG00000149926	TLCD3B	46	40	33	35	22	69	47	64	33	39	53	63
ENSG00000149927	DOC2A	53	32	50	37	25	56	62	130	51	52	46	83
ENSG00000149929	HIRIP3	846	748	919	715	615	877	648	996	669	833	786	830
ENSG00000149930	TAOK2	2739	2247	2987	2343	1656	2831	2474	3273	2385	2585	2360	2995
ENSG00000149932	TMEM219	507	858	961	517	354	970	523	745	500	449	375	630
ENSG00000149948	HMGA2	0	0	3	1	0	0	1	2	1	1	0	1
ENSG00000149968	MMP3	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000149970	CNKSR2	0	0	0	3	0	1	0	0	0	2	0	2
ENSG00000149972	CNTN5	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000150045	KLRF1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150048	CLEC1A	0	1	1	0	0	0	0	0	1	0	0	0
ENSG00000150051	MKX	8	2	6	6	10	3	7	10	6	7	7	12
ENSG00000150054	MPP7	889	1151	1299	819	686	1496	779	1033	751	995	721	1094
ENSG00000150093	ITGB1	7123	6475	7606	5549	5532	8283	5950	8494	5393	6986	5901	8007
ENSG00000150175	FRMPD2B	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150201	FXYD4	6	3	3	0	1	0	2	0	1	1	1	2
ENSG00000150244	TRIM48	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150261	OR8K1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150269	OR5M9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150275	PCDH15	0	1	3	0	0	1	0	0	0	0	0	0
ENSG00000150276	PPIAP26	5	1	1	2	3	1	3	3	0	2	1	5
ENSG00000150281	CTF1	22	31	44	13	15	35	19	25	14	13	10	16
ENSG00000150316	CWC15	720	723	803	700	584	817	682	881	588	720	653	821
ENSG00000150337	FCGR1A	3	0	1	0	0	0	0	2	1	0	0	1
ENSG00000150347	ARID5B	568	405	629	419	399	591	423	711	355	517	478	726
ENSG00000150361	KLHL1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150394	CDH8	0	1	4	2	2	2	1	0	0	1	0	2
ENSG00000150401	DCUN1D2	312	245	254	213	154	304	178	401	191	241	189	340
ENSG00000150403	TMCO3	859	995	1201	684	616	1347	639	1083	642	743	652	1025
ENSG00000150433	TMEM218	387	483	597	389	251	568	386	469	348	335	313	430
ENSG00000150455	TIRAP	264	176	250	156	119	229	178	344	148	209	183	282
ENSG00000150456	EEF1AKMT1	504	539	606	511	403	584	507	643	452	514	452	609
ENSG00000150457	LATS2	459	307	399	279	308	417	332	573	280	461	430	542
ENSG00000150459	SAP18	4378	4190	4615	4044	3520	4890	3864	5415	3578	4270	3851	5038
ENSG00000150471	ADGRL3	0	1	2	0	0	1	2	0	0	0	0	1
ENSG00000150477	KIAA1328	78	60	80	62	42	82	54	94	53	75	67	91
ENSG00000150510	FAM124A	2	1	1	1	6	1	3	5	2	1	0	3
ENSG00000150527	MIA2	1067	2686	3178	933	873	3425	907	1288	898	1060	970	1422
ENSG00000150540	HNMT	58	109	85	91	57	116	66	109	76	82	83	70
ENSG00000150551	LYPD1	5	6	7	13	6	8	2	6	4	12	8	9
ENSG00000150556	LYPD6B	704	688	774	529	542	840	507	810	503	637	569	788
ENSG00000150593	PDCD4	1301	2254	2717	1559	1069	2879	1397	1500	1408	1372	1137	1322
ENSG00000150594	ADRA2A	3	1	7	1	0	2	1	2	3	1	4	4
ENSG00000150625	GPM6A	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000150627	WDR17	7	17	26	10	7	23	7	12	6	10	10	9
ENSG00000150628	SPATA4	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000150630	VEGFC	68	56	99	59	56	84	71	97	54	57	68	81
ENSG00000150636	CCDC102B	1	1	10	6	0	7	5	3	6	2	1	2
ENSG00000150637	CD226	4	3	3	4	4	3	4	1	4	4	1	4
ENSG00000150656	CNDP1	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000150667	FSIP1	23	15	21	22	30	27	13	34	25	36	18	30
ENSG00000150672	DLG2	28	29	43	10	14	69	21	25	19	13	22	27
ENSG00000150676	CCDC83	164	96	131	127	120	125	117	160	88	151	137	145
ENSG00000150681	RGS18	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150687	PRSS23	10743	7785	8952	7262	7995	9796	7180	13258	6595	10452	8696	12311
ENSG00000150712	MTMR12	1139	1035	1344	1014	925	1418	1007	1518	995	1197	1010	1394
ENSG00000150722	PPP1R1C	1	0	1	0	0	0	1	0	0	0	0	1
ENSG00000150732		0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150750	C11orf53	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150753	CCT5	12761	9824	10930	12132	10480	12258	10727	15586	10103	13104	11500	14106
ENSG00000150756	ATPSCKMT	559	450	555	568	472	591	497	723	442	545	503	639
ENSG00000150760	DOCK1	391	351	503	286	246	516	302	489	267	345	303	422
ENSG00000150764	DIXDC1	61	107	153	40	31	184	66	79	51	37	40	65
ENSG00000150768	DLAT	1494	1148	1360	1247	1185	1537	1354	1816	1193	1465	1249	1658
ENSG00000150773	PIH1D2	12	11	11	5	11	12	6	8	6	10	9	16
ENSG00000150776	NKAPD1	454	597	685	423	336	753	393	619	389	415	437	621
ENSG00000150779	TIMM8B	672	624	696	574	467	665	617	661	542	562	447	706
ENSG00000150782	IL18	67	46	58	30	29	48	27	77	16	38	41	74
ENSG00000150783	TEX12	2	0	0	0	2	0	2	1	0	0	0	1
ENSG00000150787	PTS	396	432	442	385	337	456	422	419	352	387	346	407
ENSG00000150867	PIP4K2A	1069	1053	1274	908	799	1375	984	1434	846	973	894	1220
ENSG00000150873	C2orf50	7	6	9	7	4	10	6	7	6	4	2	10
ENSG00000150893	FREM2	811	301	451	518	641	514	615	1011	507	994	945	1274
ENSG00000150907	FOXO1	136	146	195	85	70	210	107	163	107	114	100	136
ENSG00000150938	CRIM1	825	604	784	467	483	921	491	1134	465	702	591	1074
ENSG00000150961	SEC24D	1872	1982	2388	1547	1238	2570	1530	2459	1539	1568	1486	2449
ENSG00000150967	ABCB9	531	348	401	459	335	465	449	743	454	459	400	661
ENSG00000150977	RILPL2	167	243	279	183	150	312	156	222	142	142	125	189
ENSG00000150990	DHX37	1346	710	913	995	1092	893	1117	1741	1001	1587	1437	1479
ENSG00000150991	UBC	12501	11317	13907	9737	7450	14942	8509	16564	7963	10743	8459	15118
ENSG00000150995	ITPR1	632	431	598	358	453	653	432	871	386	691	653	829
ENSG00000151005	TKTL2	2	1	0	0	0	1	0	0	0	1	0	0
ENSG00000151006	PRSS53	42	10	21	8	14	22	17	53	24	35	30	28
ENSG00000151012	SLC7A11	1986	2970	4020	304	679	4443	320	2391	347	934	789	3112
ENSG00000151014	NOCT	240	133	216	177	149	232	160	342	138	237	206	291
ENSG00000151023	ENKUR	10	6	3	4	1	1	2	7	3	6	2	7
ENSG00000151025	GPR158	20	24	31	12	7	53	9	21	16	14	7	22
ENSG00000151033	LYZL2	0	1	6	1	2	3	0	2	2	1	3	2
ENSG00000151062	CACNA2D4	4	0	2	3	3	1	4	6	2	4	6	2
ENSG00000151065	DCP1B	195	250	331	164	118	337	181	263	174	207	159	236
ENSG00000151067	CACNA1C	4	0	2	1	1	3	4	1	1	2	0	0
ENSG00000151079	KCNA6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151090	THRB	327	577	742	315	241	817	334	381	345	357	252	359
ENSG00000151092	NGLY1	643	801	1040	595	337	981	486	803	486	510	500	788
ENSG00000151093	OXSM	258	328	397	236	196	344	220	371	224	231	235	361
ENSG00000151116	UEVLD	898	798	1018	820	874	1181	868	1093	793	989	887	1034
ENSG00000151117	TMEM86A	276	357	477	155	163	496	154	359	122	201	184	349
ENSG00000151131	C12orf45	372	365	479	316	281	496	316	484	296	402	347	479
ENSG00000151135	TMEM263	1270	1734	2025	1153	815	2179	1080	1673	1074	1059	898	1709
ENSG00000151136	BTBD11	62	74	107	63	39	121	56	59	49	46	47	73
ENSG00000151148	UBE3B	883	996	1267	818	637	1312	809	1150	738	936	859	1084
ENSG00000151150	ANK3	971	977	1280	785	709	1435	843	1180	717	1025	846	1068
ENSG00000151151	IPMK	326	298	355	251	245	418	281	421	253	314	283	377
ENSG00000151164	RAD9B	24	25	38	18	30	55	25	29	20	21	19	36
ENSG00000151176	PLBD2	1621	1504	2007	1075	1023	2165	1192	2173	1172	1517	1343	2025
ENSG00000151208	DLG5	1786	1303	1717	1296	1208	1877	1470	2484	1483	1836	1603	2061
ENSG00000151224	MAT1A	39	59	80	22	41	54	36	66	26	53	50	63
ENSG00000151229	SLC2A13	82	116	116	50	55	141	80	119	73	70	60	104
ENSG00000151233	GXYLT1	1120	896	1246	837	964	1386	877	1416	837	1383	1247	1272
ENSG00000151239	TWF1	1663	1647	1941	1537	1377	2275	1485	1945	1356	1668	1549	1933
ENSG00000151240	DIP2C	797	852	1115	634	531	1192	684	1050	669	776	631	884
ENSG00000151247	EIF4E	1154	862	970	1002	726	1175	957	1247	844	937	844	1153
ENSG00000151276	MAGI1	657	657	873	412	401	959	469	795	458	677	566	807
ENSG00000151287	TEX30	382	368	372	445	351	444	396	449	368	400	342	525
ENSG00000151292	CSNK1G3	923	928	1177	748	689	1347	739	1294	693	772	800	1149
ENSG00000151303		0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000151304	SRFBP1	309	312	381	250	259	469	243	431	289	343	324	399
ENSG00000151320	AKAP6	42	83	112	51	41	120	46	66	46	61	45	71
ENSG00000151322	NPAS3	87	72	100	85	54	118	99	119	91	113	75	78
ENSG00000151327	FAM177A1	1082	1378	1531	918	864	1716	936	1315	877	971	991	1292
ENSG00000151332	MBIP	480	469	571	399	399	611	399	580	387	489	442	566
ENSG00000151338	MIPOL1	183	220	254	135	148	314	139	205	130	187	182	190
ENSG00000151348	EXT2	1571	1668	1981	1520	1138	2106	1541	1965	1325	1543	1349	1890
ENSG00000151353	TMEM18	1016	978	1065	911	886	1116	943	1346	904	1118	1025	1288
ENSG00000151360	ALLC	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151364	KCTD14	1	2	3	3	0	2	3	3	0	2	0	1
ENSG00000151365	THRSP	1	3	4	3	3	2	2	2	7	2	3	1
ENSG00000151366	NDUFC2	1358	1137	1361	1438	1073	1477	1337	1909	1145	1326	1298	1680
ENSG00000151376	ME3	73	70	76	66	60	83	55	95	44	64	83	74
ENSG00000151379	MSGN1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151388	ADAMTS12	1	0	0	0	0	0	0	0	0	1	0	1
ENSG00000151413	NUBPL	252	348	407	287	240	431	269	375	243	292	263	319
ENSG00000151414	NEK7	1540	1876	2012	1601	1461	2513	1631	2001	1564	1536	1530	1998
ENSG00000151418	ATP6V1G3	0	0	0	0	0	0	0	0	0	0	0	0
