Gene ID	Gene Name	ERR2200171	ERR2200172	ERR2200162	ERR2200168	ERR2200175	ERR2200166	ERR2200167	ERR2200169	ERR2200173	ERR2200170	ERR2200164	ERR2200176	ERR2200163	ERR2200174	ERR2200165
ENSG00000103502	CDIPT	614	624	720	487	1109	478	690	506	671	429	854	739	539	455	411
ENSG00000103507	BCKDK	439	675	374	419	815	250	280	660	443	327	377	951	286	415	217
ENSG00000103510	KAT8	242	234	246	199	561	213	248	224	239	188	254	592	187	263	146
ENSG00000103512	NOMO1	319	497	479	234	382	288	332	336	294	194	468	417	252	203	229
ENSG00000103522	IL21R	0	7	2	0	0	1	0	1	1	1	0	0	0	0	2
ENSG00000103528	SYT17	148	346	296	122	311	179	225	172	205	99	323	313	206	142	170
ENSG00000103534	TMC5	100	148	135	46	115	76	58	127	117	65	145	114	97	63	60
ENSG00000103540	CCP110	153	10	159	128	235	139	144	82	118	106	124	334	75	150	126
ENSG00000103544	VPS35L	140	160	108	122	169	79	86	140	136	112	150	219	79	116	69
ENSG00000103546	SLC6A2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103549	RNF40	1023	805	1079	830	1677	745	1072	733	1014	842	1274	2469	743	842	632
ENSG00000103550	KNOP1	295	199	246	234	585	203	339	164	317	222	302	733	158	294	148
ENSG00000103569	AQP9	0	0	6	0	0	0	0	0	0	0	2	0	1	0	1
ENSG00000103591	AAGAB	500	296	511	540	1180	395	822	433	638	551	727	1414	387	465	341
ENSG00000103599	IQCH	36	56	71	29	99	48	89	51	29	38	88	48	46	39	52
ENSG00000103642	LACTB	208	47	212	130	236	175	310	67	201	151	331	318	154	108	150
ENSG00000103647	CORO2B	0	0	0	0	2	0	0	0	0	0	6	4	0	0	2
ENSG00000103653	CSK	376	394	457	320	483	325	355	347	347	248	436	677	344	273	249
ENSG00000103657	HERC1	1967	1848	2569	1465	3107	1798	2529	1478	2022	1409	2957	4052	1643	1458	1592
ENSG00000103671	TRIP4	113	44	100	104	144	79	120	91	117	111	108	218	55	89	61
ENSG00000103707	MTFMT	145	112	191	125	374	154	218	118	208	133	245	223	146	157	121
ENSG00000103710	RASL12	0	0	0	1	0	0	0	4	0	1	2	0	1	0	3
ENSG00000103723	AP3B2	22	38	47	24	33	38	74	26	23	29	50	39	43	26	26
ENSG00000103740	ACSBG1	5	15	13	3	12	10	20	8	5	11	4	14	10	4	13
ENSG00000103742	IGDCC4	3	4	0	4	4	7	0	0	3	3	6	8	2	7	0
ENSG00000103769	RAB11A	1203	399	1017	1134	1829	913	1340	820	1272	1144	1517	1774	834	976	748
ENSG00000103811	CTSH	117	134	119	64	158	97	114	72	95	60	171	139	91	73	76
ENSG00000103832	GOLGA8UP	4	3	0	0	6	0	0	0	1	0	1	0	2	0	0
ENSG00000103852	TTC23	114	102	98	107	172	81	159	130	113	150	135	188	68	107	69
ENSG00000103855	CD276	798	1845	1251	647	1474	710	951	1026	822	555	1361	1371	866	605	668
ENSG00000103876	FAH	179	168	219	214	394	133	257	156	218	221	280	369	133	183	161
ENSG00000103888	CEMIP	31	40	69	34	77	52	70	33	42	33	44	57	36	29	37
ENSG00000103932	RPAP1	120	243	111	137	178	114	122	208	157	136	146	197	94	154	96
ENSG00000103942	HOMER2	363	427	711	343	727	461	676	384	430	374	843	940	487	368	360
ENSG00000103966	EHD4	490	593	408	385	693	314	387	437	548	286	411	683	315	403	306
ENSG00000103978	TMEM87A	302	166	351	280	618	286	497	214	419	393	513	580	251	250	324
ENSG00000103994	ZNF106	923	805	1174	765	1648	909	1196	796	1015	746	1257	2703	742	1069	747
ENSG00000103995	CEP152	69	29	70	81	288	75	135	55	91	87	107	508	46	163	75
ENSG00000104043	ATP8B4	3	4	1	1	3	8	9	3	0	6	1	0	2	0	0
ENSG00000104044	OCA2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
ENSG00000104047	DTWD1	200	97	220	174	339	221	270	80	252	188	331	497	152	203	176
ENSG00000104055	TGM5	0	0	0	0	0	2	0	0	3	1	0	0	1	0	0
ENSG00000104059	FAM189A1	1	0	1	1	4	1	6	0	0	4	8	0	4	4	1
ENSG00000104064	GABPB1	536	243	711	533	1370	640	1128	399	585	525	1018	1272	555	686	526
ENSG00000104067	TJP1	1202	1875	1592	892	1460	1094	1233	1276	1204	766	1763	2155	1223	906	869
ENSG00000104081	BMF	104	187	336	53	124	157	232	102	131	70	379	188	274	83	120
ENSG00000104093	DMXL2	880	601	1427	737	1489	959	1192	709	1003	752	1287	1894	769	670	817
ENSG00000104112	SCG3	2	0	2	1	16	4	0	4	8	8	2	26	2	5	1
ENSG00000104129	DNAJC17	97	86	86	84	249	60	108	98	94	99	127	200	61	100	68
ENSG00000104131	EIF3J	355	43	383	339	310	328	454	107	356	317	501	782	242	309	239
ENSG00000104133	SPG11	840	687	893	704	1477	658	972	772	901	786	1057	1715	562	748	572
ENSG00000104140	RHOV	246	128	188	207	238	143	210	115	276	190	188	271	141	122	115
ENSG00000104142	VPS18	640	918	645	473	949	367	614	625	631	555	607	993	448	436	364
ENSG00000104147	OIP5	13	11	24	21	129	29	45	18	34	17	22	77	16	47	23
ENSG00000104154	SLC30A4	22	17	27	16	8	41	32	9	19	20	50	28	10	14	22
ENSG00000104164	BLOC1S6	234	56	316	209	430	272	382	104	295	243	478	678	251	230	201
ENSG00000104177	MYEF2	194	56	209	180	164	175	211	83	193	142	251	670	141	188	171
ENSG00000104205	SGK3	71	39	50	61	153	71	56	24	76	54	87	234	64	52	49
ENSG00000104213	PDGFRL	28	27	9	14	14	6	2	19	25	15	12	65	5	17	3
ENSG00000104218	CSPP1	88	61	116	81	156	117	150	87	92	110	146	258	71	95	82
ENSG00000104219	ZDHHC2	1	0	3	0	0	0	7	3	0	0	1	0	0	0	0
ENSG00000104221	BRF2	41	28	47	37	54	43	84	35	51	54	64	69	35	37	37
ENSG00000104228	TRIM35	217	228	274	180	350	178	291	195	237	158	301	416	167	191	157
ENSG00000104231	ZFAND1	280	59	251	247	480	242	425	107	290	282	416	542	202	229	224
ENSG00000104237	RP1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000104267	CA2	2	0	6	3	6	13	6	0	3	1	8	7	4	1	4
ENSG00000104290	FZD3	385	209	389	318	562	351	464	203	375	318	595	743	301	306	279
ENSG00000104299	INTS9	99	176	109	76	179	73	125	147	85	73	103	175	57	94	72
ENSG00000104312	RIPK2	286	189	314	293	282	240	363	305	269	277	444	447	238	270	216
ENSG00000104313	EYA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104320	NBN	1796	578	1989	1696	3390	1614	2627	861	2037	1911	2907	4112	1537	1694	1359
ENSG00000104321	TRPA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104324	CPQ	29	15	36	27	25	31	47	26	24	25	56	37	30	12	21
ENSG00000104325	DECR1	472	287	529	510	626	390	726	269	595	549	730	810	382	327	334
ENSG00000104327	CALB1	2	0	6	2	0	2	1	4	5	0	11	2	1	3	4
ENSG00000104331	BPNT2	697	343	713	517	908	606	846	380	629	557	894	1559	551	620	479
ENSG00000104332	SFRP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104341	LAPTM4B	2442	1634	2322	2357	4941	1665	2836	2260	2837	2538	3180	4878	1695	2362	1357
ENSG00000104343	UBE2W	221	20	196	208	307	230	309	46	268	250	323	407	178	169	171
ENSG00000104356	POP1	313	250	340	333	852	230	367	240	386	318	417	719	201	448	217
ENSG00000104361	NIPAL2	499	385	841	468	740	634	887	447	461	412	926	600	613	358	529
ENSG00000104365	IKBKB	142	154	179	152	280	152	240	122	162	126	162	363	103	140	141
ENSG00000104368	PLAT	2	5	3	5	10	1	10	1	0	5	15	0	2	1	1
ENSG00000104369	JPH1	44	51	61	35	71	74	45	47	44	29	59	102	48	62	46
ENSG00000104371	DKK4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000104375	STK3	315	196	372	288	425	272	446	222	313	270	440	657	275	267	228
ENSG00000104381	GDAP1	141	70	122	127	293	117	194	126	174	169	185	362	83	118	107
ENSG00000104388	RAB2A	348	233	437	356	468	290	453	226	469	397	464	804	301	340	260
ENSG00000104408	EIF3E	2512	1470	2567	2687	6741	2121	4114	2365	3148	3140	3889	5907	1855	2350	2009
ENSG00000104412	EMC2	292	46	234	231	432	177	363	145	309	292	345	660	169	215	189
ENSG00000104413	ESRP1	1324	1310	1543	1193	2797	1231	1950	1255	1330	1278	1826	3037	1068	1435	1076
ENSG00000104415	CCN4	1	0	0	0	1	4	0	0	1	1	0	0	0	0	1
ENSG00000104419	NDRG1	95	140	127	60	94	83	104	63	128	40	93	196	86	72	83
ENSG00000104427	ZC2HC1A	30	6	48	25	24	45	82	17	34	16	69	60	47	28	48
ENSG00000104432	IL7	2	1	14	3	4	17	3	5	2	2	4	18	12	4	3
ENSG00000104435	STMN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104442	ARMC1	298	180	381	305	609	266	479	188	367	365	511	914	281	346	241
ENSG00000104447	TRPS1	4874	5979	5362	3871	7404	3793	5513	4577	5215	3804	6064	8100	3740	3677	3010
ENSG00000104450	SPAG1	266	213	269	206	294	304	305	189	250	197	364	543	255	175	200
ENSG00000104472	CHRAC1	270	432	318	276	578	304	332	292	206	270	486	681	295	275	222
ENSG00000104490	NCALD	6	1	8	2	3	0	4	5	5	4	4	3	6	1	1
ENSG00000104497	SNX16	82	11	86	71	78	91	134	42	75	77	81	92	92	54	69
ENSG00000104499	GML	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104517	UBR5	2925	2737	3637	2245	5194	2359	3408	2509	3021	2318	4058	7062	2265	2719	1945
ENSG00000104518	GSDMD	78	39	95	61	195	63	140	37	89	70	159	143	61	88	63
ENSG00000104522	GFUS	301	352	422	201	264	222	496	266	294	220	450	373	226	220	235
ENSG00000104524	PYCR3	210	142	347	232	615	245	359	190	260	240	426	726	214	246	222
ENSG00000104529	EEF1D	1025	784	1191	969	1592	963	1402	789	1244	945	1387	1807	847	714	785
ENSG00000104537	ANXA13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104549	SQLE	1462	1388	1194	1039	2871	859	1391	1215	1605	1263	1477	3120	804	1304	799
ENSG00000104611	SH2D4A	103	161	74	51	124	39	64	86	142	63	74	190	62	48	32
ENSG00000104613	INTS10	278	263	479	326	817	354	580	235	367	310	583	702	332	310	287
ENSG00000104626	ERI1	96	35	153	83	199	98	191	63	112	119	169	449	88	142	116
ENSG00000104635	SLC39A14	191	246	387	174	542	256	471	211	232	222	471	505	293	227	237
ENSG00000104643	MTMR9	145	89	181	144	286	154	269	128	175	133	293	324	171	136	151
ENSG00000104660	LEPROTL1	196	141	164	210	277	156	174	113	202	175	239	304	157	156	108
ENSG00000104671	DCTN6	196	281	118	169	294	91	146	224	189	174	160	336	93	112	79
ENSG00000104679	R3HCC1	110	122	128	119	297	112	185	132	135	143	226	356	105	106	101
ENSG00000104687	GSR	695	487	865	588	1674	668	1247	461	747	591	1059	1823	673	656	591
ENSG00000104689	TNFRSF10A	187	185	189	197	410	187	312	187	198	187	270	535	142	146	172
ENSG00000104691	UBXN8	75	59	65	78	183	45	97	68	60	96	115	129	49	56	65
ENSG00000104695	PPP2CB	210	137	275	193	317	239	329	142	258	198	326	280	218	180	168
ENSG00000104714	ERICH1	62	39	88	51	84	67	65	36	56	48	67	133	50	48	54
ENSG00000104722	NEFM	0	1	0	2	0	0	4	0	0	0	0	0	0	0	0
ENSG00000104723	TUSC3	221	189	298	236	505	213	356	229	286	251	361	410	197	208	172
ENSG00000104728	ARHGEF10	7	1	1	6	10	6	2	6	7	5	4	22	4	8	0
ENSG00000104731	KLHDC4	325	246	365	312	659	340	464	257	358	286	471	1094	261	313	258
ENSG00000104738	MCM4	912	732	1086	752	3003	774	1268	738	838	803	1226	3527	665	1552	659
ENSG00000104755	ADAM2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000104756	KCTD9	139	24	133	120	276	113	177	56	143	133	130	363	99	154	98
ENSG00000104760	FGL1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000104763	ASAH1	475	362	470	359	602	427	684	346	518	398	642	553	394	322	344
ENSG00000104765	BNIP3L	212	194	213	178	272	134	243	145	263	208	297	411	113	145	92
ENSG00000104774	MAN2B1	213	293	188	194	314	126	152	226	203	138	191	316	153	137	112
ENSG00000104783	KCNN4	63	53	98	65	154	70	119	40	76	79	86	147	43	60	79
ENSG00000104804	TULP2	2	2	3	4	0	6	1	2	2	4	4	10	2	3	3
ENSG00000104805	NUCB1	545	667	615	447	1074	377	586	521	565	459	778	774	475	417	333
ENSG00000104808	DHDH	2	0	3	2	3	3	0	1	1	0	0	2	2	0	5
ENSG00000104812	GYS1	617	1578	759	488	1153	460	630	1014	741	554	713	1061	532	502	360
ENSG00000104814	MAP4K1	0	15	4	1	9	1	0	4	4	6	7	12	3	4	1
ENSG00000104818	CGB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104823	ECH1	150	302	89	103	69	52	59	191	146	105	76	129	50	88	57
ENSG00000104824	HNRNPL	617	852	538	515	1099	477	580	709	599	426	624	1189	403	546	367
ENSG00000104825	NFKBIB	92	96	120	103	205	104	120	105	116	106	111	218	79	113	110
ENSG00000104826	LHB	4	3	6	0	12	3	10	7	11	5	4	15	4	5	3
ENSG00000104827	CGB3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
ENSG00000104833	TUBB4A	2	0	0	0	0	0	0	0	0	0	0	9	0	1	0
ENSG00000104835	SARS2	22	10	14	11	34	19	14	9	31	12	6	21	12	29	15
ENSG00000104848	KCNA7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
ENSG00000104852	SNRNP70	510	668	512	489	1123	437	717	461	596	437	672	1983	442	540	395
ENSG00000104853	CLPTM1	619	1429	674	534	872	489	612	1058	647	435	665	964	500	516	354
ENSG00000104856	RELB	28	49	46	50	38	78	111	48	30	34	55	55	46	22	47
ENSG00000104859	CLASRP	126	146	133	95	195	106	138	117	126	91	102	291	102	99	112
ENSG00000104863	LIN7B	32	74	85	29	154	56	151	57	51	29	101	104	72	41	72
ENSG00000104866	PPP1R37	308	386	521	291	573	354	419	275	311	217	532	670	364	258	274
ENSG00000104870	FCGRT	5	4	8	5	20	0	2	2	3	2	1	31	0	9	5
ENSG00000104872	PIH1D1	213	235	176	182	522	120	192	200	217	183	184	515	107	210	111
ENSG00000104879	CKM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000104880	ARHGEF18	12	9	9	10	15	10	17	7	10	14	13	23	5	21	3
ENSG00000104881	PPP1R13L	104	149	133	88	69	78	83	119	76	92	97	153	56	82	57
ENSG00000104883	PEX11G	19	5	20	12	34	5	11	21	15	18	23	20	4	18	12
ENSG00000104884	ERCC2	154	280	121	155	243	68	151	146	178	122	166	278	87	101	48
ENSG00000104885	DOT1L	89	187	185	64	134	152	106	133	80	41	162	235	134	95	87
ENSG00000104886	PLEKHJ1	205	64	438	159	438	265	431	122	238	167	474	431	309	183	252
ENSG00000104888	SLC17A7	3	0	4	4	1	2	7	0	0	0	1	0	3	1	2
ENSG00000104889	RNASEH2A	4	2	8	2	31	5	27	5	8	8	8	37	2	14	7
ENSG00000104892	KLC3	9	5	17	18	12	8	1	1	12	12	14	17	8	13	6
ENSG00000104894	CD37	3	8	13	1	0	4	2	4	9	5	9	12	3	3	2
ENSG00000104897	SF3A2	88	174	90	58	145	69	68	134	86	50	37	223	52	75	31
ENSG00000104899	AMH	6	3	8	6	14	12	11	7	9	6	1	45	2	10	6
ENSG00000104901	DKKL1	2	0	0	2	2	0	1	1	2	0	0	2	1	3	2
ENSG00000104903	LYL1	0	0	0	3	0	0	0	4	0	0	0	0	1	0	0
ENSG00000104904	OAZ1	2177	1095	2117	1908	4153	1677	2644	1191	2329	2046	2747	3277	1539	2268	1417
ENSG00000104907	TRMT1	252	289	274	216	642	227	294	244	289	192	377	513	217	302	210
ENSG00000104915	STX10	167	206	155	179	497	101	158	165	207	169	208	476	122	170	83
ENSG00000104918	RETN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104921	FCER2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000104936	DMPK	211	161	382	197	276	239	339	263	230	229	384	451	285	156	199
ENSG00000104938	CLEC4M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104941	RSPH6A	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0
ENSG00000104946	TBC1D17	120	243	153	120	225	123	102	190	125	124	110	268	112	106	62
ENSG00000104951	IL4I1	0	0	3	1	5	0	2	1	4	1	0	0	2	3	0
ENSG00000104953	TLE6	4	1	5	4	6	6	5	5	7	9	9	9	2	3	3
ENSG00000104957	CCDC130	135	237	140	110	313	118	108	177	172	142	142	216	100	122	109
ENSG00000104960	PTOV1	179	220	220	185	368	138	167	173	203	194	220	376	129	168	111
ENSG00000104964	TLE5	393	858	638	425	1223	443	769	628	350	440	816	1020	396	440	494
ENSG00000104967	NOVA2	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0
ENSG00000104969	SGTA	214	505	207	204	622	131	231	436	266	228	221	596	207	242	115
ENSG00000104970	KIR3DX1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104972	LILRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104973	MED25	176	310	153	121	238	132	140	188	184	103	199	312	107	126	99
ENSG00000104974	LILRA1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000104976	SNAPC2	90	160	134	76	264	90	127	122	93	87	109	221	77	96	85
ENSG00000104979	C19orf53	825	1992	621	848	1864	427	718	1188	899	876	853	1368	500	762	425
ENSG00000104980	TIMM44	226	144	261	227	549	260	393	200	236	244	287	667	193	253	212
ENSG00000104983	CCDC61	19	7	14	7	41	13	19	6	8	13	17	24	3	13	9
ENSG00000104998	IL27RA	35	36	50	35	147	45	69	27	28	46	46	133	33	48	30
ENSG00000105011	ASF1B	182	254	195	131	972	180	220	213	189	148	243	638	110	443	108
ENSG00000105048	TNNT1	327	127	601	301	875	434	777	204	388	290	794	1313	435	398	375
ENSG00000105053	VRK3	240	330	231	211	389	194	222	303	274	230	366	450	194	192	158
ENSG00000105058	FAM32A	508	696	511	484	1371	419	788	568	619	513	704	929	360	535	387
ENSG00000105063	PPP6R1	513	696	588	403	655	408	467	583	492	363	615	951	379	423	335
ENSG00000105072	C19orf44	39	91	36	38	64	32	34	47	38	23	23	67	20	55	47
ENSG00000105085	MED26	73	102	100	52	100	60	77	46	69	55	81	128	61	44	47
ENSG00000105088	OLFM2	5	9	20	19	13	9	15	12	10	5	14	27	13	7	1
ENSG00000105122	RASAL3	3	8	5	2	0	1	0	1	0	0	3	0	0	0	3
ENSG00000105127	AKAP8	240	154	232	191	529	191	286	182	293	244	258	640	159	249	143
ENSG00000105131	EPHX3	1	0	3	2	1	1	0	0	0	2	2	14	1	0	2
ENSG00000105135	ILVBL	238	204	269	182	347	176	280	170	324	248	275	552	189	266	141
ENSG00000105136	ZNF419	20	15	28	29	23	14	22	19	23	31	31	44	18	15	21
ENSG00000105137	SYDE1	16	21	25	16	15	11	38	19	18	6	12	28	13	7	23
ENSG00000105141	CASP14	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105143	SLC1A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105146	AURKC	0	0	1	0	3	1	0	0	8	0	2	0	0	0	0
ENSG00000105171	POP4	313	398	316	324	831	196	351	411	364	282	331	718	230	305	212
ENSG00000105173	CCNE1	86	99	147	89	227	53	71	57	86	99	132	164	73	105	54
ENSG00000105176	URI1	532	254	576	428	929	521	828	329	528	446	839	1430	431	456	402
ENSG00000105185	PDCD5	321	145	331	299	692	304	459	168	289	314	435	532	207	308	305
ENSG00000105186	ANKRD27	610	743	739	461	1249	570	730	580	662	435	909	1247	517	520	495
ENSG00000105193	RPS16	503	552	291	586	443	493	262	702	297	205	326	399	706	327	295
ENSG00000105197	TIMM50	381	485	373	325	923	271	492	437	422	338	512	815	242	422	243
ENSG00000105198	LGALS13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105202	FBL	298	299	296	341	491	212	350	285	278	302	390	836	151	402	186
ENSG00000105204	DYRK1B	121	322	235	151	178	144	153	220	114	104	198	164	163	81	120
ENSG00000105205	CLC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105219	CCNP	10	21	13	8	6	4	10	12	8	15	5	28	8	5	5
ENSG00000105220	GPI	1960	2246	2359	1689	3498	1706	2337	1956	2193	1613	2554	2497	1702	1727	1298
ENSG00000105221	AKT2	1003	1743	1117	850	1748	675	826	957	1073	811	1167	1960	757	875	570
ENSG00000105223	PLD3	520	828	517	452	923	283	385	722	566	465	552	864	305	417	260
ENSG00000105227	PRX	30	23	84	17	39	45	69	13	28	14	94	73	45	20	57
ENSG00000105229	PIAS4	269	491	220	206	681	169	227	416	275	218	169	600	129	243	151
ENSG00000105245	NUMBL	53	105	168	67	97	119	130	115	52	44	180	147	117	75	90
ENSG00000105246	EBI3	0	0	1	1	0	2	0	2	0	0	1	3	0	1	0
ENSG00000105248	YJU2	113	136	129	124	271	84	106	204	122	117	133	323	70	140	87
ENSG00000105251	SHD	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000105254	TBCB	594	448	701	595	1597	496	848	563	653	612	903	1212	516	597	472
ENSG00000105255	FSD1	48	71	32	49	147	22	27	36	54	45	34	117	22	63	23
ENSG00000105258	POLR2I	115	216	185	182	348	128	234	179	149	190	239	406	143	176	141
ENSG00000105261	OVOL3	4	0	4	4	15	3	6	0	6	4	5	9	4	2	6
ENSG00000105270	CLIP3	25	34	33	29	63	26	39	21	40	16	34	68	27	31	44
ENSG00000105278	ZFR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105281	SLC1A5	729	734	630	699	1676	627	684	630	692	594	752	1485	542	893	457
ENSG00000105287	PRKD2	274	268	463	254	300	327	432	246	231	158	404	434	290	188	235
ENSG00000105289	TJP3	300	468	425	301	794	315	442	460	369	309	523	764	311	305	294
ENSG00000105290	APLP1	18	16	7	13	50	6	31	28	14	11	13	21	10	25	17
ENSG00000105298	CACTIN	84	64	114	84	167	83	156	65	97	85	124	238	103	88	68
ENSG00000105321	CCDC9	42	27	52	38	50	43	58	35	40	33	51	128	38	33	35
ENSG00000105323	HNRNPUL1	1448	2063	1939	1150	2558	1314	1579	1272	1383	1055	2024	3350	1335	1366	1015
ENSG00000105325	FZR1	243	297	267	183	488	195	163	243	235	179	240	468	169	226	172
ENSG00000105327	BBC3	43	21	73	50	64	59	73	30	40	59	51	78	28	19	43
ENSG00000105329	TGFB1	51	94	43	43	40	40	50	73	51	47	51	114	38	47	36
ENSG00000105339	DENND3	39	43	54	28	40	30	59	46	40	26	58	62	37	26	18
ENSG00000105341	DMAC2	291	518	242	287	480	168	305	393	264	258	295	633	161	259	121
ENSG00000105352	CEACAM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105355	PLIN3	272	204	163	190	200	106	110	223	204	201	165	315	114	181	53
ENSG00000105357	MYH14	479	462	564	404	332	327	396	320	488	330	569	900	384	296	284
ENSG00000105364	MRPL4	384	864	500	352	1091	338	504	558	377	309	561	714	349	413	320
ENSG00000105366	SIGLEC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105369	CD79A	2	0	0	7	0	2	2	1	1	0	0	0	0	0	3
ENSG00000105370	LIM2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105371	ICAM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105372	RPS19	4546	2256	5155	4877	9628	3961	7103	3253	5418	5097	7523	8763	3902	3730	3870
ENSG00000105373	NOP53	341	362	351	383	372	253	364	345	387	279	378	698	288	258	210
ENSG00000105374	NKG7	0	0	3	0	0	1	0	0	0	0	0	6	0	0	1
ENSG00000105376	ICAM5	3	1	11	8	32	9	38	8	13	12	4	27	5	11	5
ENSG00000105379	ETFB	148	32	110	150	264	82	246	48	160	123	180	355	93	165	94
ENSG00000105383	CD33	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
ENSG00000105388	CEACAM5	20	54	2	25	17	15	6	40	23	25	20	23	4	19	2
ENSG00000105392	CRX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105393	BABAM1	108	35	91	73	262	67	124	35	133	112	116	247	62	102	67
ENSG00000105397	TYK2	335	363	306	275	644	254	299	353	361	277	338	770	217	285	206
ENSG00000105398	SULT2A1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105401	CDC37	1215	891	951	1089	1790	689	1057	814	1238	946	1264	2501	724	1023	655
ENSG00000105402	NAPA	442	856	535	348	670	348	468	665	503	373	561	804	345	345	278
ENSG00000105404	RABAC1	59	35	72	55	123	45	65	35	99	76	146	128	72	60	46
ENSG00000105409	ATP1A3	0	3	2	1	2	4	0	2	0	2	2	2	0	0	5
ENSG00000105419	MEIS3	26	19	34	10	36	16	19	18	24	5	36	43	18	17	10
ENSG00000105426	PTPRS	459	968	538	311	519	374	389	460	405	246	523	859	372	393	257
ENSG00000105427	CNFN	4	27	11	9	8	9	12	27	6	6	8	14	4	4	9
ENSG00000105428	ZNRF4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105429	MEGF8	66	55	117	64	85	118	132	46	60	43	110	169	102	54	86
ENSG00000105438	KDELR1	657	1221	739	638	1090	581	667	947	704	582	816	978	594	649	428
ENSG00000105443	CYTH2	291	272	461	279	301	273	420	247	353	230	467	730	284	267	273
ENSG00000105447	GRWD1	490	714	539	561	1604	440	682	643	624	540	602	1680	392	555	389
ENSG00000105464	GRIN2D	2	4	10	5	5	2	5	2	4	4	6	3	6	2	9
ENSG00000105467	SYNGR4	0	5	14	1	3	2	3	4	0	7	11	6	5	2	11
ENSG00000105472	CLEC11A	13	48	19	15	38	21	18	45	23	24	31	42	13	18	10
ENSG00000105479	ODAD1	0	4	3	4	8	3	0	0	1	5	6	3	3	1	0
ENSG00000105483	CARD8	106	92	114	92	175	85	114	111	105	98	98	326	55	107	79
ENSG00000105486	LIG1	178	148	207	130	660	150	287	127	173	133	206	788	169	335	138
ENSG00000105492	SIGLEC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105497	ZNF175	0	2	0	0	2	4	0	0	2	0	0	9	2	2	3
ENSG00000105499	PLA2G4C	43	64	91	66	86	70	89	92	69	66	110	107	82	35	67
ENSG00000105501	SIGLEC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105507	CABP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000105509	HAS1	0	0	0	1	0	1	0	1	5	0	3	0	0	0	0
ENSG00000105514	RAB3D	466	637	465	417	247	281	352	425	411	349	446	727	243	329	267
ENSG00000105516	DBP	91	100	90	41	130	54	126	69	94	55	113	143	73	61	51
ENSG00000105518	TMEM205	252	244	327	327	700	233	382	307	299	332	455	637	201	269	198
ENSG00000105519	CAPS	26	27	62	19	58	32	25	28	30	14	48	79	37	23	37
ENSG00000105520	PLPPR2	166	339	193	131	299	136	157	232	146	98	223	269	140	153	107
ENSG00000105523	FAM83E	3	2	5	4	5	5	4	0	3	3	4	10	6	0	1
ENSG00000105538	RASIP1	3	25	19	3	19	12	25	1	12	4	5	31	8	6	7
